2019-01-03 17:31:24,232.230.157.121,Pearlyn_Tan,'GET /products/images/40.jpg HTTP/1.1',100,640
2019-01-03 21:33:46,97.249.164.230,Elliot_Soh,'GET / HTTP/1.1',200,199
2019-01-03 21:35:38,97.249.164.230,Elliot_Soh,'GET /products/23 HTTP/1.1',200,315
2019-01-03 21:35:38,97.249.164.230,Elliot_Soh,'GET /products/images/23.jpg HTTP/1.1',200,453
2019-01-03 21:37:27,97.249.164.230,Elliot_Soh,'GET /products/39 HTTP/1.1',200,395
2019-01-03 21:37:27,97.249.164.230,Elliot_Soh,'GET /products/images/39.jpg HTTP/1.1',404,629
2019-01-03 21:37:43,97.249.164.230,Elliot_Soh,'GET /products/9 HTTP/1.1',200,245
2019-01-03 21:37:43,97.249.164.230,Elliot_Soh,'GET /products/images/9.jpg HTTP/1.1',200,299
2019-01-03 21:38:07,97.249.164.230,Elliot_Soh,'GET /products/19 HTTP/1.1',200,295
2019-01-03 21:38:07,97.249.164.230,Elliot_Soh,'GET /products/images/19.jpg HTTP/1.1',200,409
2019-01-03 21:39:45,97.249.164.230,Elliot_Soh,'GET /products/46 HTTP/1.1',100,430
2019-01-03 21:39:45,97.249.164.230,Elliot_Soh,'GET /products/images/46.jpg HTTP/1.1',200,706
2019-01-03 21:43:48,97.249.164.230,Elliot_Soh,'GET /products/34 HTTP/1.1',503,370
2019-01-03 21:43:48,97.249.164.230,Elliot_Soh,'GET /products/images/34.jpg HTTP/1.1',200,574
2019-01-03 21:47:31,97.249.164.230,Elliot_Soh,'GET /products/19 HTTP/1.1',200,295
2019-01-03 21:47:31,97.249.164.230,Elliot_Soh,'GET /products/images/19.jpg HTTP/1.1',100,409
2019-01-03 21:50:07,97.249.164.230,Elliot_Soh,'GET /products/31 HTTP/1.1',200,355
2019-01-03 21:50:07,97.249.164.230,Elliot_Soh,'GET /products/images/31.jpg HTTP/1.1',100,541
2019-01-03 21:53:27,97.249.164.230,Elliot_Soh,'GET /products/20 HTTP/1.1',200,300
2019-01-03 21:53:27,97.249.164.230,Elliot_Soh,'GET /products/images/20.jpg HTTP/1.1',200,420
2019-01-04 01:41:59,121.163.198.189,Karen_Chua,'GET / HTTP/1.1',100,199
2019-01-04 01:45:12,121.163.198.189,Karen_Chua,'GET /products/40 HTTP/1.1',200,400
2019-01-04 01:45:12,121.163.198.189,Karen_Chua,'GET /products/images/40.jpg HTTP/1.1',200,640
2019-01-04 01:47:19,121.163.198.189,Karen_Chua,'GET /products/44 HTTP/1.1',100,420
2019-01-04 01:47:19,121.163.198.189,Karen_Chua,'GET /products/images/44.jpg HTTP/1.1',100,684
2019-01-04 04:25:10,143.152.205.117,Alice_Chan,'GET / HTTP/1.1',100,199
2019-01-04 04:27:34,143.152.205.117,Alice_Chan,'GET /products/38 HTTP/1.1',200,390
2019-01-04 04:27:34,143.152.205.117,Alice_Chan,'GET /products/images/38.jpg HTTP/1.1',100,618
2019-01-04 04:32:06,143.152.205.117,Alice_Chan,'GET /products/22 HTTP/1.1',200,310
2019-01-04 04:32:06,143.152.205.117,Alice_Chan,'GET /products/images/22.jpg HTTP/1.1',200,442
2019-01-04 04:37:03,143.152.205.117,Alice_Chan,'GET /products/8 HTTP/1.1',200,240
2019-01-04 04:37:03,143.152.205.117,Alice_Chan,'GET /products/images/8.jpg HTTP/1.1',200,288
2019-01-04 06:45:15,216.152.228.144,Ellen_Wong,'GET / HTTP/1.1',200,199
2019-01-04 06:45:32,216.152.228.144,Ellen_Wong,'GET /products/29 HTTP/1.1',200,345
2019-01-04 06:45:32,216.152.228.144,Ellen_Wong,'GET /products/images/29.jpg HTTP/1.1',200,519
2019-01-04 07:15:16,67.230.52.122,Joseph_Ho,'GET / HTTP/1.1',200,199
2019-01-04 07:20:16,67.230.52.122,Joseph_Ho,'GET /products/9 HTTP/1.1',200,245
2019-01-04 07:20:16,67.230.52.122,Joseph_Ho,'GET /products/images/9.jpg HTTP/1.1',200,299
2019-01-04 07:24:22,67.230.52.122,Joseph_Ho,'GET /products/49 HTTP/1.1',100,445
2019-01-04 07:24:22,67.230.52.122,Joseph_Ho,'GET /products/images/49.jpg HTTP/1.1',200,739
2019-01-04 07:24:51,67.230.52.122,Joseph_Ho,'GET /products/19 HTTP/1.1',200,295
2019-01-04 07:24:51,67.230.52.122,Joseph_Ho,'GET /products/images/19.jpg HTTP/1.1',200,409
2019-01-04 07:27:14,67.230.52.122,Joseph_Ho,'GET /products/4 HTTP/1.1',200,220
2019-01-04 07:27:14,67.230.52.122,Joseph_Ho,'GET /products/images/4.jpg HTTP/1.1',200,244
2019-01-04 07:31:03,67.230.52.122,Joseph_Ho,'GET /products/29 HTTP/1.1',200,345
2019-01-04 07:31:03,67.230.52.122,Joseph_Ho,'GET /products/images/29.jpg HTTP/1.1',200,519
2019-01-04 07:31:51,67.230.52.122,Joseph_Ho,'GET /products/45 HTTP/1.1',404,425
2019-01-04 07:31:51,67.230.52.122,Joseph_Ho,'GET /products/images/45.jpg HTTP/1.1',404,695
2019-01-04 07:34:07,67.230.52.122,Joseph_Ho,'GET /products/37 HTTP/1.1',200,385
2019-01-04 07:34:07,67.230.52.122,Joseph_Ho,'GET /products/images/37.jpg HTTP/1.1',200,607
2019-01-04 10:06:39,216.152.228.144,Ellen_Wong,'GET / HTTP/1.1',404,199
2019-01-04 11:13:42,248.89.213.183,Patricia_Lim,'GET / HTTP/1.1',200,199
2019-01-04 11:13:52,248.89.213.183,Patricia_Lim,'GET /products/49 HTTP/1.1',404,445
2019-01-04 11:13:52,248.89.213.183,Patricia_Lim,'GET /products/images/49.jpg HTTP/1.1',200,739
2019-01-04 11:16:03,248.89.213.183,Patricia_Lim,'GET /products/48 HTTP/1.1',200,440
2019-01-04 11:16:03,248.89.213.183,Patricia_Lim,'GET /products/images/48.jpg HTTP/1.1',200,728
2019-01-04 11:19:42,248.89.213.183,Patricia_Lim,'GET /products/20 HTTP/1.1',200,300
2019-01-04 11:19:42,248.89.213.183,Patricia_Lim,'GET /products/images/20.jpg HTTP/1.1',100,420
